,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
929,AWS,johnwalker00,,0,0,0,0,0,0,0,0,0,0
930,AWS,iankouls-aws,0.0,0,1,0,0,0,1,1,1,0,0
931,AWS,pavlosik,,0,0,0,0,0,0,0,0,0,0
932,AWS,kazuhitogo,,0,0,0,0,0,0,0,0,0,0
933,AWS,caleighm,,0,0,0,0,0,0,0,0,0,0
934,AWS,gardnerjh,,0,0,0,0,0,0,0,0,0,0
935,AWS,drishtiarora,,0,0,0,0,0,0,0,0,0,0
936,AWS,MaitriJ,0.0,0,1,0,0,0,1,1,1,0,0
937,AWS,georschi,,0,0,0,0,0,0,0,0,0,0
938,AWS,sheetaljoshi,7.0,0,3,0,0,0,3,3,3,0,153
939,AWS,elviento,,0,0,0,0,0,0,0,0,0,153
940,AWS,julbeck,0.0,0,1,0,0,0,1,1,1,0,0
941,AWS,markproy,18.0,0,2,0,0,0,2,2,2,0,12
942,AWS,utsabroy,,0,0,0,0,0,0,0,0,0,12
943,AWS,frank-aws,,0,0,0,0,0,0,0,0,0,12
944,AWS,moonmaxw-aws,,0,0,0,0,0,0,0,0,0,12
945,AWS,tomhunte,,0,0,0,0,0,0,0,0,0,12
946,AWS,masangbeom,,0,0,0,0,0,0,0,0,0,12
947,AWS,CyranoB,0.0,0,2,0,0,0,2,2,2,0,6
948,AWS,tuladp,,0,0,0,0,0,0,0,0,0,6
949,AWS,kanump,0.0,0,1,0,0,0,1,1,1,0,0
950,AWS,rthamman,,0,0,0,0,0,0,0,0,0,0
951,AWS,jessieweiyi,,0,0,0,0,0,0,0,0,0,0
952,AWS,rahul-amzn,,0,0,0,0,0,0,0,0,0,0
953,AWS,omerh,,0,0,0,0,0,0,0,0,0,0
954,AWS,luisdant,,0,0,0,0,0,0,0,0,0,0
955,AWS,Julia-Bobo-Hu,,0,0,0,0,0,0,0,0,0,0
956,AWS,guisesterheim,,0,0,0,0,0,0,0,0,0,0
957,AWS,hemandee,,0,0,0,0,0,0,0,0,0,0
958,AWS,jplock,,0,0,0,0,0,0,0,0,0,0
959,AWS,kirit93,41.0,0,2,0,0,0,2,2,2,0,62
960,AWS,durgasury,0.0,0,1,0,0,0,1,1,1,0,0
961,AWS,joysl,,0,0,0,0,0,0,0,0,0,0
962,AWS,dpdornseifer,,0,0,0,0,0,0,0,0,0,0
963,AWS,shinka81,,0,0,0,0,0,0,0,0,0,0
964,AWS,kirankumar15,1.0,0,1,0,0,0,1,1,1,0,0
965,AWS,miguelrc1,,0,0,0,0,0,0,0,0,0,0
966,AWS,swarwick,,0,0,0,0,0,0,0,0,0,0
967,AWS,dgallitelli,29.0,0,1,0,0,0,1,1,1,0,0
968,AWS,danielhkt,0.0,0,1,0,0,0,1,1,1,0,0
969,AWS,vaibhavjainv,,0,0,0,0,0,0,0,0,0,0
970,AWS,shamika,,0,0,0,0,0,0,0,0,0,0
971,AWS,bella-kwon,,0,0,0,0,0,0,0,0,0,0
972,AWS,ramy-nasreldin,,0,0,0,0,0,0,0,0,0,0
973,AWS,danielmatuki,0.0,0,1,0,0,0,1,1,1,0,0
974,AWS,shashrv,,0,0,0,0,0,0,0,0,0,0
975,AWS,ram-shanmugam,,0,0,0,0,0,0,0,0,0,0
976,AWS,amineoualialami,,0,0,0,0,0,0,0,0,0,0
977,AWS,Jisoo-Min,,0,0,0,0,0,0,0,0,0,0
978,AWS,jon-peterson,,0,0,0,0,0,0,0,0,0,0
979,AWS,pk-jain,,0,0,0,0,0,0,0,0,0,0
980,AWS,juluriaj,,0,0,0,0,0,0,0,0,0,0
981,AWS,gi4nks,9.0,0,1,0,0,0,1,1,1,0,0
982,AWS,dr-natetorious,,0,0,0,0,0,0,0,0,0,0
983,AWS,zacburns-aws,,0,0,0,0,0,0,0,0,0,0
984,AWS,rprentyaws,,0,0,0,0,0,0,0,0,0,0
985,AWS,Jerome-Pasini,,0,0,0,0,0,0,0,0,0,0
986,AWS,sfallahadl,0.0,0,1,0,0,0,1,1,1,0,0
987,AWS,tamg-aws,,0,0,0,0,0,0,0,0,0,0
988,AWS,szvarun,,0,0,0,0,0,0,0,0,0,0
989,AWS,ganhuang,,0,0,0,0,0,0,0,0,0,0
990,AWS,rsmaso-aws,,0,0,0,0,0,0,0,0,0,0
991,AWS,jeanbaptisteguillois,1.0,0,1,0,0,0,1,1,1,0,0
992,AWS,l-guida,,0,0,0,0,0,0,0,0,0,0
993,AWS,rajyaramazon,,0,0,0,0,0,0,0,0,0,0
994,AWS,ramvasi,,0,0,0,0,0,0,0,0,0,0
995,AWS,scotfe,,0,0,0,0,0,0,0,0,0,0
996,AWS,yanbasic,,0,0,0,0,0,0,0,0,0,0
997,AWS,Ming-J,,0,0,0,0,0,0,0,0,0,0
998,AWS,preethiratnam,,0,0,0,0,0,0,0,0,0,0
999,AWS,manshahe,0.0,0,2,0,0,0,2,2,2,0,31
1000,AWS,dmahapatro,41.0,0,1,0,0,0,1,1,1,0,0
1001,AWS,pforai,,0,0,0,0,0,0,0,0,0,0
1002,AWS,sandeepgawande,,0,0,0,0,0,0,0,0,0,0
1003,AWS,pragtideep,,0,0,0,0,0,0,0,0,0,0
1004,AWS,jl4nz,,0,0,0,0,0,0,0,0,0,0
1005,AWS,richardmilnerwatts,,0,0,0,0,0,0,0,0,0,0
1006,AWS,pdifranc,,0,0,0,0,0,0,0,0,0,0
1007,AWS,acere,3.0,0,1,0,0,0,1,1,1,0,0
1008,AWS,ahmedqe,,0,0,0,0,0,0,0,0,0,0
1009,AWS,haofeif,,0,0,0,0,0,0,0,0,0,0
1010,AWS,leelalagudu,,0,0,0,0,0,0,0,0,0,0
1011,AWS,jmejco,,0,0,0,0,0,0,0,0,0,0
1012,AWS,tamara-h,,0,0,0,0,0,0,0,0,0,0
1013,AWS,shashivj,0.0,0,4,0,0,0,4,4,4,0,4
1014,AWS,gerrardcowburn,1.0,0,1,0,0,0,1,1,1,0,0
1015,AWS,boooziz,2.0,0,1,0,0,0,1,1,1,0,0
1016,AWS,cwalkere,,0,0,0,0,0,0,0,0,0,0
1017,AWS,Josh-Bonello,1.0,0,2,0,0,0,2,2,2,0,0
1018,AWS,smp,12.0,0,9,0,0,0,9,9,9,0,38
1019,AWS,tdcsrq,1.0,0,3,0,0,0,3,3,3,0,21
1020,AWS,dcolcott,,0,0,0,0,0,0,0,0,0,21
1021,AWS,rjesh-git,6.0,0,1,0,0,0,1,1,1,0,0
1022,AWS,alkayahan,,0,0,0,0,0,0,0,0,0,0
1023,AWS,JuliaABurch,,0,0,0,0,0,0,0,0,0,0
1024,AWS,rukekre,,0,0,0,0,0,0,0,0,0,0
1025,AWS,brhook-aws,,0,0,0,0,0,0,0,0,0,0
1026,AWS,kris-work,,0,0,0,0,0,0,0,0,0,0
1027,AWS,haozhao-aws,,0,0,0,0,0,0,0,0,0,0
1028,AWS,mj-ano,,0,0,0,0,0,0,0,0,0,0
1029,AWS,senkinnar,,0,0,0,0,0,0,0,0,0,0
1030,AWS,hemanthboinpally,0.0,0,1,0,0,0,1,1,1,0,0
1031,AWS,samvas-aws,2.0,0,1,0,0,0,1,1,1,0,0
1032,AWS,johnnyw-aws,0.0,0,3,0,0,0,3,3,3,0,4
1033,AWS,hanamz,,0,0,0,0,0,0,0,0,0,4
1034,AWS,blayzestefaniak,,0,0,0,0,0,0,0,0,0,4
1035,AWS,dilipmrajan9,0.0,0,3,0,0,0,3,3,3,0,0
1036,AWS,avisaws,0.0,0,1,0,0,0,1,1,1,0,0
1037,AWS,bestickley,0.0,0,1,0,0,0,1,1,1,0,0
1038,AWS,bpguasch,,0,0,0,0,0,0,0,0,0,0
1039,AWS,nghtm,,0,0,0,0,0,0,0,0,0,0
1040,AWS,lovaarte,,0,0,0,0,0,0,0,0,0,0
1041,AWS,kulkarni-saurabh,,0,0,0,0,0,0,0,0,0,0
1042,AWS,dabounds,,0,0,0,0,0,0,0,0,0,0
1043,AWS,gherlein,34.0,0,5,0,0,0,5,5,5,0,0
1044,AWS,charlesg3,,0,0,0,0,0,0,0,0,0,0
1045,AWS,dhawalkp,,0,0,0,0,0,0,0,0,0,0
1046,AWS,dineshkumar4u,,0,0,0,0,0,0,0,0,0,0
1047,AWS,msailes,26.0,0,3,0,0,0,3,3,3,0,16
1048,AWS,wangz10,,0,0,0,0,0,0,0,0,0,16
1049,AWS,twilson-aws,,0,0,0,0,0,0,0,0,0,16
1050,AWS,jeromeb,,0,0,0,0,0,0,0,0,0,16
1051,AWS,gunnargrosch,,0,0,0,0,0,0,0,0,0,16
1052,AWS,tabern,,0,0,0,0,0,0,0,0,0,16
